': monkey-chatter
матрос: reefer
матрос-индиец: Lascar
мать: mater
мать: mother
мать-и-мачеха: foalfoot
мать-и-мачеха: coltsfoot
маузер: Mauser
мафический: mafic
мафия: mafia
махать: brandish
махинация: machination
мачете: machete
мачеха: stepmother
машина: machine
машина: engine
машинист: engine-driver
машинистка: typist
машинный: mechanical
машинописный: typewritten
машины: enginery
маэстозо: maestoso
маяк: lighthouse
маяк: pharos
маятник: balance-wheel
маятник: pendulum
маятник: ticker
маять: crumple
мглистый: brumous
мгновение: instant
мгновение: trice
мгновенный: instantaneous
мебель: furniture
меблированный: furnished
мегабайт: megabyte
мегагерц: megahertz
мегалит: megalith
мегаломания: megalomania
мегаскоп: megascope
мегатерий: megatherium
мегафон: bullhorn
мегафон: megaphone
меггер: megger
мед: mead
мед: grume
мед: honey
медаль: medal
медальер: medallist
медальон: locket
медальон: medallion
медведица: tiger-moth
медведь: bear
медведь-губач: sloth-bear
медвежий: bearish
медвежий: ursine
меджлис: Majlis
медистый: cupriferous
медицина: medicine
медицинский: medic
медленный: sluggish
медленный: unhurried
медленный: leisurely
медленный: slow
медленный: dilatory
медлительный: lingering
медлительный: tardy
медлительный: slowcoach
медлить: tarry
медлить: loiter
медник: tinker
медник: copper-smith
медный: cupreous
медный: brazen
медоносный: melliferous
медоточивость: mellifluence
медоточивый: mellifluous
медресе: madrasah
медуза: nettle-fish
медуза: jelly-fish
медуза: sea-jelly
медь: cuprum
медь: copper
меж-: inter-
межа: abutment
межбиблиотечный: inter-library
межведомственный: interdepartmental
межвидовой: interspecific
междисциплинарный: interdisciplinary
междоусобный: internecine
между: between
междугородный: intercity
междустрочный: interlinear
межзвездный: interstellar
межзвездный: intersidereal
межзональный: interzonal
межзубный: interdental
межзубный: dentilingual
межклеточный: intercellular
межколониальный: intercolonial
межконтинентальный: intercontinental
межличностный: interpersonal
межпланетный: interplanetary
межплеменной: intertribal
межреберный: intercostal
межуниверситетский: intercollegiate
межчелюстной: intermaxillary
мездрильщик: scourer
мезон: meson
мезотрон: mesotron
мексиканский: Mexican
мел: whitening
мел: chalk
мел: whiting
меланин: melanin
меланхоличный: hipped
меланхолия: melancholia
мелинит: melinite
мелиоративный: ameliorative
мелкий: shallow
мелкий: small-time
мелкий: petty
мелкий: piddling
мелкозернистый: fine-grained
мелкозернистый: close-grained
мелкозубчатый: serrulated
мелкозубчатый: serrulate
меловой: cretaceous
меловой: chalky
мелодический: melodic
мелодичный: tunable
мелодичный: tuneful
мелодичный: melodious
мелодичный: songful
мелодичный: canorous
мелодия: tune
мелодия: melody
мелодрама: melodrama
мелодраматический: melodramatic
мелочи: trivia
мелочи: minutiae
мелочный: niggling
мелочный: meticulous
мелочный: small-minded
мелькание: glimpse
мельник: miller
мельтон: melton
мемуарист: memorialist
менада: maenad
менгир: menhir
менестрель: minstrel
мензула: plane-table
мензурка: test-mixer
менингит: meningitis
менструальный: menstrual
менструации: menstruation
менструации: menses
менструировать: menstruate
ментол: menthol
менуэт: minuet
менхаден: menhaden
меньший: smallish
меньшинство: minority
меню: menu
меню: carte
меняла: shroff
меняла: money-changer
менять: vary
мера: measure
мера: gauge
мергель: marl
мергельный: marly
меренга: meringue
мерзавец: git
мерзкий: villainous
мерзкий: effing
мерзко: cursedly
мерзость: villainy
меридиональный: meridional
мерило: mete-wand
меринос: merino
мерный: mensural
мерсеризовать: mercerize
мерсийский: Mercian
мертвецкая: dead-house
мертворожденный: still-born
мертвый: stone-dead
мертвый: dead
мерцание: twinkle
мерцание: twinkling
мерцание: shimmer
мерцание: flicker
мерцание: glimmer
мерцание: blink
месить: masticate
месса: mass
мессианский: messianic
мессия: Messiah
местечко: township
местное: drop-letter
местность: moorland
местность: terrain
местность: back-blocks
местность: locality
местный: vicinal
местный: locative
место: place
место: fernery
место: salt-lick
место: station
место: cattery
место: clubland
местожительство: residence
местожительство: dwelling-place
местоимение: pronoun
местоименный: pronominal
местонахождение: whereabouts
местонахождение: ubiety
местоположение: situation
местоположение: site
месть: vengeance
месяц: month
месячный: monthly
мета-язык: metalanguage
метаболизм: metabolism
метагалактика: metagalaxy
метагенез: metagenesis
металлизация: metallization
металлизировать: metallize
металлист: metal-worker
металлический: tin-pan
металлический: coffer
металлический: metallic
металлический: metalline
металлография: metallography
металлоид: non-metal
металлоид: metalloid
металлокерамика: cermet
металлофон: glockenspiel
металлург: metallurgist
металлургический: metallurgical
металлургия: metallurgy
метамерия: metamerism
метаморфоз: metamorphosis
метан: methane
метание: projection
метаплазия: metaplasia
метасоматизм: metasomatism
метастаз: metastasis
метатеза: metathesis
метафизик: metaphysician
метафизический: metaphysical
метафора: metaphor
метафорический: metaphorical
метелка: panicle
метель: snow-storm
метельчатый: paniculate
метеор: meteor
метеорит: meteorite
метеорический: meteoric
метеорограф: meteorograph
метеоролог: weatherman
метеорологический: meteorological
метеорология: meteorology
метил: methyl
метис: metis
метис: half-breed
меткий: well-directed
метла: broom
метла: besom
метловище: broom-stick
метод: mode
метод: method
методист: Methodist
методичный: blow-by-blow
методология: methodology
метонимия: metonymy
метоп: metope
метр: metre
метрический: metric
метрология: metrology
метроном: metronome
метрополитен: Metro
метрополитен: underground
мефистофельский: Mephistophelean
мех: pelage
мех: fur
меха: peltry
механизация: mechanization
механизировать: mechanize
механизм: mechanism
механизм: gear
механист: mechanist
механистический: mechanistic
механический: machinal
меховой: furry
меховщик: furrier
меценат: Maecenas
меццо-сопрано: mezzo-soprano
меццо-тинто: mezzotint
меч: sword
меч: glaive
меч-рыба: sword-fish
мечевидный: xiphoid
мечеть: mosque
мечтатель: dreamer
мечтатель: day-dreamer
мечтательно: dreamily
мечтательность: reverie
мечтательный: starry-eyed
мечтательный: dreamy
мешковатый: pouchy
мешковатый: baggy
мешковина: bagging
мешкообразный: saccate
мешкообразный: sacciform
мешок: bagful
мешок: sack
мешок: bag
мешочек: sac
ми: mi
миазматический: miasmatic
миазмы: miasma
мигание: winking
мигание: nictitation
мигать: nictitate
миграция: migration
мигрень: megrim
мигрень: brow-ague
мигрень: migraine
мигрировать: migrate
мидель: midship
мидия: mussel
миелит: myelities
мизантропия: misanthropy
мизинец: pinkie
микадо: mikado
микенский: Mycenaean
микология: mycology
микроавтобус: minibus
микробиологический: microbiological
микробиология: microbiology
микроватт: microwatt
микроволновый: microwave
микроволны: microwaves
микровольт: microvolt
микрография: micrography
микродвигатель: micromotor
микроклимат: microclimate
микрокосм: microcosm
микрометр: micrometer
микрон: micron
микроом: microhm
микропроцессор: microprocessor
микросейсмометр: tromometer
микросекунда: microsecond
микроскоп: microscope
микроскопия: microscopy
микроснимок: micrograph
микроспад: mini-recession
микросъемка: microfilming
микротом: microtome
микрофильм: microfilm
микрофильм: bibliofilm
микрофиша: microfiche
микрофон: microphone
микрофотография: photomicrography
микрофотокопия: microcopy
микрохирургия: microsurgery
микроцефалия: microcephaly
микроэлемент: microelement
миланский: Milanese
милдью: mildew
миледи: milady
милитаризация: militarization
милитаризировать: militarize
милитаризм: militarism
милитарист: militarist
милитаристский: militaristic
милиция: militia
миллиард: milliard
миллиардер: billionaire
миллиметр: millimetre
миллион: million
миллионер: millionaire
миллионерша: millionairess
миллионный: millionth_n-ord.
миловидность: comeliness
миловидный: comely
милорд: milord
милосердие: mercy
милосердие: lenity
милосердие: charity
милосердие: clemency
милосердие: mercifulness
милосердный: clement
милосердный: merciful
милостиво: graciously
мим: mime
мимоза: mimosa
мимолетный: transitory
мимолетный: evanescent
мимолетный: fugacious
мимоходом: passingly
мина: mien
минарет: minaret
миндалевидный: almond-shaped
миндаль: almond
минерал: mineral
минерализация: mineralization
минерализовать: mineralize
минералог: mineralogist
минералогия: mineralogy
мини: mini-
мини-юбка: mini-skirt
миниатюра: miniature
миниатюрист: miniaturist
минимализм: minimalism
минимальный: minimal
министерский: ministerial
министерство: ministry
министр: front-bencher
министр: minister
миннезингер: minnesinger
минога: lamprey
миноискатель: mine-detector
миномет: minethrower
минорит: Minorite
минорка: Minorca
минус: minus
минускул: minuscule
минута: minute
миокардит: myocarditis
миоцен: Miocene
мир: world
мир: universe
мир: pax
мир: peace
мириться: condone
мирмидонец	: myrmidon
мирный: peaceful
мировой: mondial
мировой: global
миролюбивый: peace-minded
миролюбивый: peaceable
миролюбивый: peace-loving
миролюбивый: dovish
миротворец: makepeace
миротворец: pacificator
миротворец: conciliator
мирра: myrrh
мирской: worldly
мирской: profane
мирт: myrtle
миряне: laity
миска: bowlful
мисси: missy
миссионер: missionary
миссис: missis
миссия: mission
мистерия: passion-play
мистификация: spoof
мистификация: mystification
мистифицировать: mystify
мистицизм: mysticism
мистический: mystic
мистический: mystical
мистический: numinous
мистраль: mistral
митенка: mitt
митоз: mitosis
митра: mitre
митральеза: mitrailleuse
миф: myth
мифический: mythical
мифический: mythic
мифологический: mythological
мифология: mythology
мицелий: mycelium
мицелла: micella
мицелла: micelle
мишура: trumpery
мишурный: tawdry
младенец: infant
младенческий: infantine
младенческий: infantile
младенчество: babyhood
младший: junior
млекопитающее: mammal
млекопитающие: mammalia
млечный: lacteal
мнемонический: mnemonic
мнение: opinion
мнимый: supposed
многоатомный: polyatomic
многобрачный: polyadelphous
многовалентный: polyvalent
многоглазый: multocular
многогранник: polyhedron
многогранный: polyhedral
многозначительно: meaningly
многозначительный: meaningful
многозональный: polyzonal
многокрасочность: multicolour
многократный: multifold
многократный: frequentative
многомоторный: multiengined
многонациональный: multinational
многонациональный: multiracial
многоножка: millepede
многоножка: centipede
многоножка: multiped
многообещающий: promising
многообразие: multiformity
многообразие: multeity
многообразный: multiform
многоплан: multiplane
многоречиво: glibly
многоречивость: circumlocution
многоречивый: circumlocutional
многословие: verbiage
многословие: verbosity
многословие: prolixity
многословие: verbalization
многословный: circumlocutory
многословный: wordy
многословный: prolix
многосложный: polysyllabic
многосторонний: many-sided
многосторонний: multilateral
многосторонний: all-round
многосторонний: versatile
многострадальный: distressful
многоступенчатый: many-stage
многоступенчатый: multi-stage
многотомный: voluminous
многоугольник: polygon
многоугольный: polygonal
многоугольный: multangular
многофазный: multiphase
многоцветковый: multiflorous
многочисленный: multitudinous
многочисленный: massed
многочисленный: umpteen
многочисленный: numerous
многочленный: polynomial
многоэтажный: multistory
многоязычный: multilingual
множественность: plurality
множественный: plural
множество: host
множество: multitude
множимое: multiplicand
множитель: multiplier
мо: mho
мобилизация: mobilization
мобилизовать: mobilize
могила: sepulchre
могила: grave
могила: tomb
могильный: sepulchral
могильщик: grave-digger
могучий: decuman
могущественный: prepotent
могущественный: puissant
могущественный: mighty
могущественный: potent
могущество: puissance
могущество: might
мода: vogue
модальность: modality
моделирование: styling
модель: model
модельщик: pattern-maker
модем: modem
модернизировать: up-date
модернизировать: modernize
модернизм: modernism
модернист: modernist
модистка: milliner
модификатор: modifier
модифицировать: retrofit
модник: fashion-monger
модный: modish
модный: ritzy
модный: new-fashioned
модный: with-it
модный: fashionable
модулировать: modulate
модуль: module
модульный: modular
модуляция: cadence
модуляция: modulation
мое: my
можжевельник: juniper
мозаичный: tessellated
мозг: brain
мозговитый: brainy
мозговой: cerebral
мозговой: medullary
мозговой: encephalic
мозельвейн: moselle
мозжечок: cerebellum
мозоль: callus
мои: my
мойка: car-wash
мойщик: washer
мокасин: mocassin
мокрица: wood-louse
мокрота: phlegm
мокрый: soppy
мокрый: wet
мокрый: madid
мокрый: sopping
мол: pier
молва: bruit
молдавский: Moldavian
молекула: molecule
молекулярный: molecular
моление: praying
молибден: molybdenum
молитва: prayer
молитва: mantra
молитвенник: prayer-book
молитвенник: service-book
молить: supplicate
молить: adjure
молиться: pray
моллюск: shellfish
моллюск: mollusc
моллюсковый: molluscous
молниеносный: lightning-like
молниеносный: fulminant
молниеотвод: lightning-conductor
молниеотвод: lightning-arrester
молния: lightning
молния: levin
молодец!: at-a-boy
молодеющий: rejuvenescent
молодка: pullet
молодой: young
моложавый: youngish
молозиво: foremilk
молоко: milk
молокосос: whipster
молокосос: yobbo
молокосос: yob
молотилка: threshing-machine
молотобоец: striker
молотобоец: hammerer
молоток: gavel
молоток: hammer
молоточек: malleus
молочай: spurge
молочница: aphtha
молочно-белый: milk-white
молочный: milky
молочный: lactic
молочный: milch
молчаливость: taciturnity
молчаливый: tight-lipped
молчаливый: taciturn
молчание: silence
моль: moth
мольба: plea
мольба: supplication
мольба: adjuration
мольба: entreaty
мольберт: easel
молящий: beseeching
момент: moment
моментальный: momentary
монада: monad
монандрия: monandry
монарх: sovereign
монарх: monarch
монархист: monarchist
монархия: monarchy
монастырский: conventual
монастырский: cloistral
монастырский: monastic
монастырь: convent
монастырь: monastery
монастырь: cloister
монастырь: priory
монах: coenobite
монах: obedientiary
монах: friar
монах: cloisterer
монахиня: nun
монахиня: cloistress
монашеский: monkish
монашество: monkhood
монгол: Mogul
монгол: Mongol
монетаризм: monetarism
монетка: pocket-piece
монетный: monetary
монизм: monism
монистический: monistic
моногамия: monogamy
моногамный: monogamous
монограмма: monogram
монографический: monographic
монография: monograph
монокль: quizzing-glass
монокль: monocle
монокулярный: monocular
монолит: monolith
монолитный: monolithic
монолог: monologue
мономания: monomania
мономер: monomer
монометаллический: monometallic
моноплан: monoplane
монополизировать: monopolize
монополист: monopolist
монополистичный: monopolistic
монополия: monopoly
монотеизм: monotheism
монотеистический: monotheistic
монотип: monotype
монотонно: droningly
монотонность: monotony
монотонный: monotonous
монофонический: mono
монофтонг: monophthong
монофтонгизировать: monophthongize
монтаж: montage
монтажник: millwright
монтажник: adjuster
моравский: Moravian
морализировать: moralize
моралист: moralist
моралистический: moralistic
мораль: morality
морально: morally
мораторий: moratorium
морг: morgue
морганатический: morganatic
моргание: wink
морда: muzzle
мордастый: jowly
море: sea
морена: moraine
мореплавание: seafaring
мореплаватель: voyager
мореплаватель: navigator
моретрясение: sea-quake
мореходство: navigation
морж: walrus
морион: morion
морковь: carrot
мормон: Mormon
мороженое: ice-cream
мороз: frost
морозильник: deepfreeze
морозник: hellebore
морозность: frigidity
морозный: nippy
морозный: frosty
морозостойкий: frost-hardy
моросящий: drizzly
морошка: cloudberry
морской: nautical
морской: salt-water
морской: naval
морской: maritime
морфема: morpheme
морфий: morphine
морфинизм: morphinism
морфология: morphology
морфология: accidence
морщина: wrinkle
морщина: pucker
морщинистость: rugosity
морщинистый: rugose
морщинистый: wrinkly
морщинистый: crinkly
морщинистый: lined
моряк: mariner
моряк: seaman
моряк: seafarer
москательщик: oilman
москвич: Muscovite
москит: mosquito
мост: bridge
мостильщик: paver
мостить: pave
мостовая: paving
мостовая: causeway
мот: spender
мотель: motel
моток: hank
мотопила: power-saw
моторист: manipulator
мотоцикл: motorbike
мотоциклист: motor-cyclist
мотоциклист: biker
мотыга: hoe
мотыга: spud
мотыга: mattock
мотыльковый: papilionaceous
мох: moss
моча: urine
моча: piss
мочалка: facecloth
мочевина: urea
мочевой: urinary
мочевой: uric
мочеиспускание: urination
мочеточник: ureter
мочило: rettery
мочиться: urinate
мочка: ear-lap
мочь: can
мошенник: rascal
мошенник: rapscallion
мошенник: swindler
мошенник: ratbag
мошенник: cheater
мошенник: bunco-steerer
мошенник: knave
мошенник: hoaxer
мошеннический: rascally
мошеннический: knavish
мошенничество: rascality
мошенничество: rascaldom
мошенничество: skin-game
мошенничество: chouse
мошенничество: cheat
мошенничество: roguery
мошенничество: knavery
мошонка: scrotum
мощно: mightily
мощность: mightiness
мощный: high-powered
моя: my
мрак: obscurity
мрак: gloom
мракобес: obscurant
мракобесие: obscurantism
мрамор: marble
мраморный: marmoreal
мрачно: gloomily
мрачно: darkly
мрачный: morose
мрачный: macabre
мрачный: saturnine
мрачный: obscure
мрачный: downbeat
мрачный: dismal
мрачный: gloomy
мрачный: dreary
мститель: revenger
мститель: avenger
мстительный: vengeful
мстительный: vindictive
мстительный: avengeful
мстительный: revengeful
мстить: avenge
муар: moire
муаровый: watered
мувиола: moviola
мудрец: wiseacre
мудрость: sapience
мудрость: wisdom
мудрый: sapiential
мудрый: sapient
мудрый: wise
муж: husband
муж: bedfellow
мужеподобная: mannish
мужественность: manliness
мужественность: machismo
мужественность: masculinity
мужественный: manly
мужественный: spunky
мужественный: high-hearted
мужественный: manful
мужество: virility
мужлан: dork
мужской: manlike
мужчина: male
мужчина: hen-hussy
мужчины: menfolk
музей: museum
музыка: music
музыкальность: musicianship
музыкальный: musical
музыкант: musician
музыкант: percussionist
музыкант: harmonist
музыкант: keyboardist
музыковед: musicologist
мука: farina
мука: anguish
мука: flour
мулат: mulatto
мулла: mullah
мультимиллионер: multimillionaire
мульча: mulch
мульчирование: mulching
мумификация: mummification
мумифицировать: mummify
мумия: mummy
мундштук: mouthpiece
мундштук: cigarette-holder
мундштук: cannon-bit
муниципализировать: municipalize
муниципальный: municipal
мурава: glaze
муравей: emmet
муравей: ant
муравей: pismire
муравей-древоточец: carpenter-ant
муравейник: formicary
муравейник: ant-hill
муравьед: ant-bear
муравьиный: formic
мурлыканье: purr
мускат: muscatel
мускул: muscle
мускулатура: musculature
мускулатура: muscularity
мускулистый: sinewy
мускулы: thews
мускулы: brawn
мускульный: muscular
мускус: musk
мускусный: musky
муслин: muslin
мусорщик: dustman
мусс: mousse
муссон: monsoon
муст: stum
мустанг: mustang
мусульманин: Mussulman
мусульманин: Moorman
мусульманин: Islamite
мусульманин: Moslem
мусульманский: Islamic
мутант: mutant
мутить: roil
мутный: roily
мутный: feculent
мутный: turbid
мутовка: verticil
мутовка: churn-staff
мутуализм: mutualism
муть: feculence
муфель: muffle
муфлон: moufflon
муфта: muff
муфтий: mufti
муха: fly
мухоловка: fly-trap
мухомор: fly-agaric
мучение: torment
мученик: martyr
мученичество: martyrdom
мучитель: torturer
мучитель: tormentor
мучительница: tormentress
мучительный: racking
мучительный: torturous
мучительный: agonizing
мучительный: excruciating
мучительный: agonized
мучить: excruciate
мучить: tantalize
мучить: martyrize
мучнистость: mealiness
мучнистый: farinose
мучнистый: farinaceous
мучной: mealy
мучной: floury
мушка: beauty-spot
мушка: muzzle-sight
мушкет: musket
мушкетер: musketeer
мушкетеры: musketry
мушкетон: blunderbuss
муштабель: maulstick
муэдзин: muezzin
мшистость: mossiness
мшистый: mossy
мщение: revenge
мы: ourself
мыза: grange
мыло: soap
мыловар: soap-boiler
мыльный: soapy
мыльный: saponaceous
мыльный: sudsy
мыс: ness
мыс: promontory
мыс: foreland
мыс: headland
мыслимый: conceivable
мыслимый: cogitable
мыслимый: thinkable
мыслитель: thinker
мыслитель: notionalist
мыслительный: cogitative
мысль: thought
мысль: afterthought
мыть: lave
мытье: wash
мытье: washing
мычание: moo
мычание: bellow
мычание: low
мышеловка: mousetrap
мышиный: mousy
мышьяк: arsenic
мэр: mayor
мюзик-холл: music-hall
мюсли: muesli
мягкая: crush-hat
мягкий: pillowy
мягкий: squashy
мягкий: pulpy
мягкий: soft
мягкий: lenient
мягкий: gentle
мягкий: mild
мягкий: non-rigid
мягкий: mushy
мягкий: squidgy
мягко: gently
мягкосердечный: kind-hearted
мягкосердечный: softhearted
мягкость: leniency
мягкость: gentleness
мягкость: lenience
мягкотелый: doughface
мягчительный: lenitive
мякина: chaff
мякинный: paleaceous
мясистый: beefy
мясистый: fleshy
мясник: meatman
мясник: butcher
мясной: meaty
мясо: flesh
мясо: meat
мясорубка: hasher
мясорубка: mincing-machine
мясорубка: meat-chopper
мясорубка: mincer
мятеж: mutiny
мятежник: rioter
мятежный: rebellious
мятежный: mutinous
мять: rumple
мяуканье: miaow
мяуканье: miaou
мяукать: mewl
на: onto
набат: tocsin
набег: raid
набег: inroad
набег: razzia
набег: foray
набекрень: acock
набережная: bund
набивать: tamp
набивка: stuffing
набивка: padding
набитый: jam-packed
наблюдатель: spotter
наблюдатель: looker
наблюдатель: observer
наблюдательный: supervisory
наблюдательный: observant
наблюдательный: observational
наблюдать: observe
наблюдающий: supervising
наблюдение: observation
набоб: nabob
набожность: godliness
набожный: devotional
набожный: pious
набойка: heeltap
набойщик: calico-printer
набор: set
набор: gimmickry
наборщик: type-setter
наборщик: compositor
навеки: evermore
наверху: aloft
наверху: above
наверху: atop
навес: awning
навес: velarium
навес: boat-house
навесный: plunging
наветренный: windward
навигаторский: navigational
нависший: brooding
нависший: beetling
наводнение: inundation
наводнение: flood
наводнение: spate
навоз: ordure
навоз: manure
навоз: muck
навозный: dungy
наволочка: pillow-case
навсегда: forever
навязчивый: obsessional
навязчивый: intruder
навязывание: obtrusion
нагель: treenail
наглазники: blinker
наглость: effrontery
наглость: chutzpah
наглый: bold-faced
наглый: brazen-faced
наглядный: demonstrative
нагнетатель: supercharger
нагноение: suppuration
нагой: sky-clad
нагоняй: scolding
нагорье: highlands
нагота: nudity
награда: prize
награда: reward
награда: meed
награда: premium
награда: guerdon
нагревание: heating
нагревательный: calefactory
нагретый: heated
нагрудник: breastplate
над-: super-
надавливание: press
надбровный: superciliary
надвигающийся: impendent
надгортанник: epiglottis
надежда: hope
надежность: dependability
надежность: reliability
надежный: reliable
надежный: dependable
надежный: fail-safe
надежный: trouble-free
надеющийся: hopeful
надземный: overground
надзиратель: overseer
надзиратель: overlooker
надзирать: oversee
надзор: surveillance
надзор: superintendence
надзор: supervision
надир: nadir
надкожица: scarf-skin
надкостница: periosteum
надкрылье: elytron
надкрылье: shard
надкрылье: wing-case
надломленный: broken-down
надлунный: superlunary
надменность: hauteur
надменность: haughtiness
надменный: toploty
надменный: haughty
надменный: proud-stomached
наднациональный: supranational
надобность: need
надоедливый: pesky
надоедливый: bothersome
надоедливый: molestful
надоедливый: tiresome
надомник: outworker
надписывать: superscribe
надписывать: inscribe
надпись: sky-writing
надпись: lettering
надпись: superscription
надпись: inscription
надпочечный: adrenal
надрез: snick
надрез: snip
надсмотрщик: supervisor
надстраивать: overbuild
надстройка: superstructure
надувание: inflation
надувательство: swindle
надувательство: skulduggery
надувательство: trickery
надувательство: dupery
надувать: finagle
надувать: distend
надувать: inflate
надувать: cozen
надувной: inflatable
надувшийся: bloating
надутый: sulky
надутый: wind-blown
надутый: distent
надутый: inflated
надутый: mumpish
надуть: double-cross
надушенный: perfumed
надчревный: epigastric
наездник: rider
наем: hire
наемник: hireling
наемный: ticca
наждак: glass-dust
наждак: emery
наживка: ledger-bait
назад: rearwards
назад: aback
назализация: nasalization
название: denomination
наземный	: terraneous
назидание	: edification
назло	: cattily
назначать	: destine
назначать	: appoint
назначать	: assign
назначение: nomination
назначение: destination
назначение: assignation
назначение: assignment
назначение	: appointment
назначенный: appointed
назначенный: designate
назойливость: importunity
назойливый: officious
назойливый: intrusive
называемый: yclept
называть: entitle
называть: denominate
наивность: naivete
наивность: naivety
наивный: naive
наилучший: topflight
наименование: entitlement
найти: retrieve
наказание: penalty
наказание: punishment
наказуемый: punishable
наказывать: castigate
наказывать: punish
накал: incandescence
накалять: incandesce
накапливание: agglomeration
накидка: cape
накидка: mantle
накидка: pillow-sham
накладка: onlay
накладывать: superpose
накладывать: superimpose
наклеп: cold-hardening
наклон: tilt
наклон: slope
наклонение: inclination
наклонение: nutation
наклонный: sloping
наклонный: sideling
наковальня: anvil
наковальня: incus
наконец: lastly
накопление: cumulation
накопление: stockpiling
накопленный: cumulate
нактоуз: binnacle
налет: stick-up
налет: hold-up
налим: burbot
налим: lake-lawyer
наличник: platband
налог: cess
налог: tax
налог: impost
налогоплательщик: taxpayer
налогоплательщик: ratepayer
наложение: superposition
наложение: imposition
наложница: concubine
намагничивание: magnetization
намагничивать: magnetize
намазывать: anoint
намек: tip-off
намек: inkling
намек: half-word
намек: hint
намереваться: intend
намерение: intention
намерение: intent
намерение: purpose
намеренно: advisedly
намеренный: intentional
наместник: vicegerent
наметка: basting
намыленный: lathery
нанизанный: beaded
нанизм: nanism
нанимать: engage
нанка: nankin
нанка: nankeen
наносить: inflict
наносный: alluvial
нансук: nainsook
наоборот: contrariwise
нападать: assail
нападающий: assaulter
нападающий: aggressive
нападающий: winger
нападение: aggression
нападение: onfall
нападение: assault
напалм: napalm
напалок: finger-stall
напасти: adversity
наперсница: confidante
наперсток: thimble
наперстянка: foxglove
наперстянка: finger-flower
наперченный: peppery
напечатать: typeout
напильник: file
напиток: liquor
напиток: beverage
напиток: spritzer
наплыв: fade-over
наплыв: dissolve
наполеоновский: Napoleonic
наполнение: filling
наполненный: replete
наполнитель: extender
напоминание: reminder
напоминать: remind
напоминающий: remindful
напористый: up-and-coming
напористый: self-assertive
направление: streamline
направление: trend
направление: referral
направленный: directional
направо: rightwards
напрасно: vainly
напросившийся: self-invited
напрягать: exert
напряжение: intension
напряжение: exertion
напряжение: tension
напряженность: tightness
напыщенность: bombast
напыщенный: mouthy
напыщенный: mouth-filling
напыщенный: pompous
нарастание: accrual
нарастающий: increscent
нарвал: unicorn-fish
нарвал: narwhal
нард: spikenard
нарды: backgammon
нарезка: rifling
наречие: adverb
наречный: adverbial
нарисованный: painted
нарицательный: denominative
наркоз: narcotism
наркоз: narcosis
нарколепсия: narcolepsy
наркоман: junky
наркоман: addict
наркоман: druggie
наркоман: junkie
наркотизация: narcotization
наркотик: narcotic
народ: people
народ: nation
народный: popular
народный: demotic
народный: vernacular
нарочито: expressly
нарочно: purposely
наружность: guise
наружный: external
наружу: outwards
нарукавник: oversleeve
нарукавники: sleeve-protectors
нарушать: violate
нарушать: contravene
нарушать: infringe
нарушение: disturbance
нарушение: contravention
нарушение: infringement
нарушение: infraction
нарушение: defection
нарушитель: violator
нарушитель: disturber
нарушитель: perpetrator
нарушитель: spoiler
нарцисс: jonquil
нары: plank-bed
нарывать: vesicate
нарывной: vesicant
наряд: garb
наряд: attire
наряжаться: primp
насадок: nozzle
насаждать: implant
насаждение: implantation
наседка: hatcher
наседка: brood-hen
насекомое: insect
насекомоядное: insect-eater
насекомоядный: insectivorous
население: population
населенный: inhabited
населять: populate
насест: roost
насест: hen-roost
насилие: forcing
насильник: rapist
насильственный: forcible
наслаждаться: luxuriate
наслаждение: enjoyment
наслаждение: delectation
наслаиваться: stratify
наследник: legatee
наследник: devisee
наследник: heritor
наследник: inheritor
наследник: heir
наследница: inheritress
наследница: heiress
наследница: inheritrix
наследование: inheritance
наследование: heirdom
наследовать: inherit
наследственность: heredity
наследственный: hereditary
наследственный: ancestral
наследственный: inheritable
наследственный: heritable
наследство: heritage
наследство: bequest
наследство: legacy
насмешка: taunt
насмешка: piss-take
насмешка: scoff
насмешка: quiz
насмешка: gibe
насмешливый: quizzical
насмешливый: derisive
насмешливый: sneering
насмешник: scoffer
насмешник: giber
насос: pump
наставительный: preceptive
наставление: precept
наставление: monition
наставник: monitor
наставник: mentor
наставник: preceptor
наставница: tutoress
наставница: preceptress
наставнический: schoolmasterly
наставнический: preceptorial
наставнический: tutorial
настаивать: insist
настил: flooring
настойчиво: emphatically
настойчивость: insistency
настойчивость: insistence
настойчивость: perseverance
настойчивый: importunate
настойчивый: insistent
настольный: desktop
настоятельница: prioress
настоятельно: earnestly
настоятельность: urgency
настоятельность: instancy
настоящий: simon-pure
настоящий: unadulterated
настоящий: arrant
настоящий: pucka
настоящий: veritable
настоящим: herewith
настроение: mood
настройка: tuning
настройщик: tuner
наступающий: upcoming
наступление: offensive
настурция: nasturtium
насыпь: mound
насыпь: banquette
насыщать: imbue
насыщать: saturate
насыщать: satiate
насыщение: satiety
насыщение: saturation
насыщение: satiation
насыщенный: fed-up
натиск: onset
натрий: natrium
натрий: sodium
натурализация: naturalization
натурализм: naturalism
натурализовать: naturalize
натуралистический: naturalistic
натяжение: pull-up
натяжение: strain
